tetrad	chr	pos(bp)	tract_type	tract_len	tract_min_len	tract_max_len	marker	YJM_SNP	chromatids	of_tract	snp_start_out	snp_start_in	snp_end_in	snp_end_out
4	4	954615.5	5	59.0	23	95	2	split	"[3, 4]"	2	954552	954620	954643	954647
4	4	954710.5	0	46.0	0	92	1	3	3	1	954647	954728	954728	954739
4	4	868675.75	2	53.5	0	0	1	0	0	1	868611	868687	868687	868718
4	4	91.0	4	182.0	0	0	2	0	0	1	148	159	159	205
4	4	855271.25	1	8566.5	333	16800	5	1	0	1	848853	853123	853456	865653
4	4	782568.5	1	8518.0	2197	14839	17	1	0	1	772632	783987	786184	787471
4	4	448243.5	6	62302.0	0	124604	1	3	1	1	415481	418704	418704	540085
4	4	855271.25	10	8566.5	333	16800	5	1	0	1	848853	853123	853456	865653
4	4	782568.5	10	8518.0	2197	14839	17	1	0	1	772632	783987	786184	787471
4	6	26491.5	0	90.0	19	161	5	3	1	1	26422	26471	26490	26583
4	6	51700.25	0	299.5	25	574	2	3	1	1	51515	51586	51611	52089
4	6	89844.0	0	2764.0	0	5528	1	1	4	1	87715	89209	89209	93243
4	6	199218.25	2	7991.5	0	0	6	4	0	1	193947	196498	197209	209219
4	7	460930.5	7	763.0	0	1526	1	1	4	1	460429	460669	460669	461955
4	7	678157.25	0	638.5	0	1277	1	1	3	1	677473	678203	678203	678750
4	7	1001661.25	0	1885.5	0	3771	1	3	4	1	999049	1002388	1002388	1002820
4	7	1012383.5	0	702.0	0	1404	1	3	2	1	1011853	1012212	1012212	1013257
4	7	440438.75	2	1218.5	0	0	3	0	0	1	438732	440927	440957	441139
4	7	375279.0	1	438.0	0	876	1	1	0	1	374765	375355	375355	375641
4	7	375279.0	10	438.0	0	876	1	1	0	1	374765	375355	375355	375641
4	8	225364.25	0	1211.5	42	2381	2	3	3	1	224407	225110	225152	226788
4	8	518957.0	0	37.0	0	74	1	3	4	1	518923	518954	518954	518997
4	8	519001.5	2	6.0	0	0	1	4	0	1	518997	519000	519000	519009
4	8	498658.5	1	1519.0	375	2663	4	1	0	1	496866	498932	499307	499529
4	8	498658.5	10	1519.0	375	2663	4	1	0	1	496866	498932	499307	499529
4	9	190537.0	0	820.0	0	1640	1	3	3	1	190052	190202	190202	191692
4	9	189777.75	2	3.5	0	0	1	4	0	1	189775	189777	189777	189782
4	9	189791.25	2	2.5	0	0	1	4	0	1	189789	189791	189791	189794
4	9	189796.5	2	2.0	0	0	2	4	0	1	189795	189796	189797	189798
4	9	232245.0	2	64.0	0	0	1	4	0	1	232165	232261	232261	232293
4	9	145534.0	1	1604.0	682	2526	3	3	0	1	144021	145443	146125	146547
4	9	145534.0	10	1604.0	682	2526	3	3	0	1	144021	145443	146125	146547
4	10	570741.5	0	16732.0	0	33464	1	1	3	1	546058	578693	578693	579522
4	10	828628.5	0	3501.0	2875	4127	9	1	4	1	826414	827342	830217	830541
4	11	512492.75	1	6100.5	1065	11136	6	1	0	1	508911	509974	511039	520047
4	11	249500.5	1	5542.0	5217	5867	27	1	0	1	246578	246881	252098	252445
4	11	512492.75	10	6100.5	1065	11136	6	1	0	1	508911	509974	511039	520047
4	11	249500.5	10	5542.0	5217	5867	27	1	0	1	246578	246881	252098	252445
4	12	251395.5	0	1548.0	0	3096	1	3	4	1	250192	251051	251051	253288
4	12	316655.25	0	12146.5	2542	21751	12	3	3	1	301138	320026	322568	322889
4	12	730059.0	3	696232.0	0	0	2	1	0	1	381483	382403	1078175	1078175
4	12	79915.0	1	6567.0	0	13134	1	3	0	1	76455	76808	76808	89589
4	12	79915.0	10	6567.0	0	13134	1	3	0	1	76455	76808	76808	89589
4	13	11566.25	5	53.5	48	59	8	split	"[2, 4]"	2	11535	11544	11592	11594
4	13	39826.75	0	292.5	0	585	1	3	1	1	39403	39958	39958	39988
4	13	90327.25	2	161.5	0	0	1	0	0	1	90242	90251	90251	90565
4	14	53186.25	0	757.5	0	1515	1	3	0	1	52507	53108	53108	54022
4	14	278624.75	0	106.5	0	213	1	3	3	1	278498	278645	278645	278711
4	14	421457.25	0	49.5	0	99	1	1	1	1	421418	421447	421447	421517
4	14	468457.25	0	41.5	0	83	1	1	0	1	468399	468474	468474	468482
4	14	480359.0	0	13.0	3	23	2	3	4	1	480346	480359	480362	480369
4	14	498356.25	0	122.5	0	245	1	1	1	1	498257	498333	498333	498502
4	14	514062.0	0	62.0	0	124	1	1	2	1	514030	514032	514032	514154
4	14	561193.0	0	2.0	0	4	1	1	2	1	561191	561193	561193	561195
4	14	580902.25	0	132.5	0	265	1	1	1	1	580711	580961	580961	580976
4	14	581985.0	0	4.0	0	8	1	3	4	1	581982	581984	581984	581990
4	14	732929.5	0	52.0	4	100	2	1	4	1	732859	732948	732952	732959
4	14	54489.25	2	1848.5	0	0	3	4	0	1	53108	54022	54237	56590
4	14	249852.0	2	575.0	0	0	1	0	0	1	249127	250002	250002	250277
4	14	289120.75	2	208.5	0	0	1	0	0	1	288957	289076	289076	289374
4	14	297841.25	2	2.5	0	0	1	0	0	1	297839	297841	297841	297844
4	14	305437.75	2	203.5	0	0	1	0	0	1	305248	305424	305424	305655
4	14	315288.75	2	88.5	0	0	1	0	0	1	315186	315303	315303	315363
4	14	322874.25	2	49.5	0	0	1	0	0	1	322813	322886	322886	322912
4	14	377509.25	2	103.5	0	0	1	0	0	1	377367	377548	377548	377574
4	14	386434.75	2	212.5	0	0	1	0	0	1	386305	386352	386352	386730
4	14	468395.0	2	83.0	0	0	1	0	0	1	468308	468399	468399	468474
4	14	500343.5	2	4.0	0	0	1	0	0	1	500340	500343	500343	500348
4	14	506588.75	2	119.5	0	0	1	0	0	1	506503	506555	506555	506742
4	14	525345.25	2	64.5	0	0	1	0	0	1	525273	525353	525353	525402
4	14	561214.25	2	7.5	0	0	1	0	0	1	561210	561211	561211	561225
4	14	584150.0	2	161.0	0	0	1	0	0	1	584014	584125	584125	584336
4	14	585724.75	2	198.5	0	0	1	0	0	1	585479	585772	585772	585876
4	14	625203.75	2	822.5	0	0	1	4	0	1	624530	625055	625055	626175
4	14	101149.25	1	14652.5	5911	23394	12	1	0	1	85509	102137	108048	108903
4	14	101149.25	10	14652.5	5911	23394	12	1	0	1	85509	102137	108048	108903
4	15	420891.0	0	14.0	0	28	1	1	4	1	420882	420886	420886	420910
4	15	386774.75	2	263.5	0	0	1	4	0	1	386549	386737	386737	387076
4	15	662786.25	1	1223.5	0	2447	1	3	0	1	662006	662343	662343	664453
4	15	662786.25	10	1223.5	0	2447	1	3	0	1	662006	662343	662343	664453
4	16	290769.75	0	555.5	0	1111	1	1	1	1	290161	290823	290823	291272
4	16	648085.0	2	469.0	0	0	1	4	0	1	647508	648193	648193	648446
4	16	840940.0	2	27.0	0	0	1	0	0	1	840906	840947	840947	840960
4	16	706839.0	1	3083.0	167	5999	2	3	0	1	703467	707128	707295	709466
4	16	204457.0	1	42928.0	399	85457	3	1	0	1	141202	224784	225183	226659
4	16	706839.0	10	3083.0	167	5999	2	3	0	1	703467	707128	707295	709466
4	16	204457.0	10	42928.0	399	85457	3	1	0	1	141202	224784	225183	226659
5	1	182103.0	2	3802.0	0	0	1	0	0	1	178392	182012	182012	185996
5	2	96926.0	0	2550.0	2045	3055	9	1	4	1	95565	95737	97782	98620
5	2	687327.5	0	23122.0	3050	43194	49	1	4	1	655701	695832	698882	698895
5	2	629475.75	1	5459.5	4627	6292	14	3	0	1	626143	627349	631976	632435
5	2	629475.75	10	5459.5	4627	6292	14	3	0	1	626143	627349	631976	632435
5	3	121698.25	7	643.5	0	1287	1	3	2	1	120911	121842	121842	122198
5	4	196.5	0	29.0	4	54	2	1	0	1	159	205	209	213
5	4	542837.5	0	1661.0	1072	2250	9	3	2	1	541743	542271	543343	543993
5	4	868675.75	2	53.5	0	0	1	0	0	1	868611	868687	868687	868718
5	4	91.0	4	182.0	0	0	2	0	0	1	148	159	159	205
5	4	70237.25	1	4398.5	3676	5121	20	3	0	1	67828	68248	71924	72949
5	4	70237.25	10	4398.5	3676	5121	20	3	0	1	67828	68248	71924	72949
5	5	17987.75	0	700.5	0	1401	1	1	2	1	17455	17820	17820	18856
5	6	64562.5	0	105.0	0	210	1	1	1	1	64509	64511	64511	64719
5	6	255623.5	7	1119.0	0	2238	1	1	1	1	254761	255367	255367	256999
5	6	480575.5	0	3351.0	1741	4961	3	1	1	1	478415	479385	481126	483376
5	6	51574.5	2	48.0	0	0	1	4	0	1	51515	51586	51586	51611
5	6	199218.25	2	7991.5	0	0	6	4	0	1	193947	196498	197209	209219
5	6	78173.75	1	8748.5	4627	12870	13	4	0	1	69747	77852	82479	82617
5	6	78422.5	6	9246.0	4876	13616	16	3	3	1	69747	77852	82728	83363
5	6	78173.75	8	8748.5	4627	12870	13	4	0	1	69747	77852	82479	82617
5	7	150232.25	0	460.5	87	834	2	3	3	1	149803	150201	150288	150637
5	7	258519.0	0	24624.0	36	49212	2	3	2	1	222178	270236	270272	271390
5	7	508617.5	0	746.0	338	1154	5	3	2	1	507933	508556	508894	509087
5	7	966729.75	7	961.5	293	1630	8	1	4	1	965904	966594	966887	967534
5	7	1012383.5	0	702.0	0	1404	1	3	4	1	1011853	1012212	1012212	1013257
5	7	440438.75	2	1218.5	0	0	3	0	0	1	438732	440927	440957	441139
5	7	678157.25	2	638.5	0	0	1	0	0	1	677473	678203	678203	678750
5	7	621727.5	1	2079.0	1333	2825	7	1	0	1	619969	621407	622740	622794
5	7	621727.5	10	2079.0	1333	2825	7	1	0	1	619969	621407	622740	622794
5	8	11097.0	0	330.0	0	660	1	3	4	1	10869	10995	10995	11529
5	8	364920.5	0	7228.0	366	14090	3	1	4	1	354757	367856	368222	368847
5	8	585768.0	7	581.0	0	1162	1	1	3	1	585231	585724	585724	586393
5	8	519001.5	2	6.0	0	0	1	4	0	1	518997	519000	519000	519009
5	8	287204.25	1	2032.5	890	3175	5	1	0	1	285840	286536	287426	289015
5	8	496699.5	1	2399.0	923	3875	6	3	0	1	495057	495943	496866	498932
5	8	287204.25	10	2032.5	890	3175	5	1	0	1	285840	286536	287426	289015
5	8	496699.5	10	2399.0	923	3875	6	3	0	1	495057	495943	496866	498932
5	9	189796.5	0	2.0	1	3	2	3	4	1	189795	189796	189797	189798
5	9	257010.5	0	134.0	0	268	1	3	1	1	256885	257002	257002	257153
5	9	189777.75	2	3.5	0	0	1	4	0	1	189775	189777	189777	189782
5	9	189791.25	2	2.5	0	0	1	4	0	1	189789	189791	189791	189794
5	9	232245.0	2	64.0	0	0	1	4	0	1	232165	232261	232261	232293
5	9	380753.75	1	1623.5	1450	1797	36	3	0	1	379804	380080	381530	381601
5	9	380753.75	10	1623.5	1450	1797	36	3	0	1	379804	380080	381530	381601
5	10	70733.5	0	1626.0	694	2558	4	3	2	1	69359	70482	71176	71917
5	10	686806.75	0	3644.5	2641	4648	14	1	4	1	684663	685306	687947	689311
5	10	488734.25	1	5438.5	4683	6194	14	1	0	1	485635	486395	491078	491829
5	10	838698.75	1	1579.5	194	2965	2	3	0	1	837460	838358	838552	840425
5	10	488675.5	6	2016.0	1674	2358	3	3	4	1	487499	487836	489510	489857
5	10	488734.25	8	5438.5	4683	6194	14	1	0	1	485635	486395	491078	491829
5	10	838698.75	10	1579.5	194	2965	2	3	0	1	837460	838358	838552	840425
5	11	120672.5	0	1738.0	0	3476	1	3	2	1	118207	121400	121400	121683
5	11	585806.5	0	4120.0	2718	5522	20	3	2	1	583343	584150	586868	588865
5	11	650257.5	3	32393.0	0	0	1	3	0	1	633384	634738	666454	666454
5	11	132570.75	1	1677.5	368	2987	2	1	0	1	131376	132088	132456	134363
5	11	132570.75	10	1677.5	368	2987	2	1	0	1	131376	132088	132456	134363
5	12	302565.5	0	16033.0	0	32066	1	1	2	1	287960	301138	301138	320026
5	12	74934.5	1	567.0	0	1134	1	3	0	1	74361	74941	74941	75495
5	12	74934.5	10	567.0	0	1134	1	3	0	1	74361	74941	74941	75495
5	13	415450.5	0	152.0	0	304	1	1	4	1	415289	415460	415460	415593
5	13	566115.0	0	19863.0	2184	37542	5	1	4	1	540144	572223	574407	577686
5	13	70898.0	2	19.0	0	0	1	0	0	1	70888	70889	70889	70926
5	13	90327.25	2	161.5	0	0	1	0	0	1	90242	90251	90251	90565
5	13	169066.25	1	372.5	27	718	3	3	0	1	168806	168954	168981	169524
5	13	169066.25	10	372.5	27	718	3	3	0	1	168806	168954	168981	169524
5	14	480359.0	0	13.0	3	23	2	3	1	1	480346	480359	480362	480369
5	14	498356.25	0	122.5	0	245	1	1	3	1	498257	498333	498333	498502
5	14	506588.75	0	119.5	0	239	1	1	3	1	506503	506555	506555	506742
5	14	514062.0	0	62.0	0	124	1	1	4	1	514030	514032	514032	514154
5	14	516904.5	0	34.0	0	68	1	3	2	1	516879	516896	516896	516947
5	14	553196.5	0	583.0	0	1166	1	3	1	1	552861	552949	552949	554027
5	14	580902.25	0	132.5	0	265	1	1	4	1	580711	580961	580961	580976
5	14	584150.0	0	161.0	0	322	1	1	4	1	584014	584125	584125	584336
5	14	643080.0	0	4880.0	4096	5664	9	3	2	1	640526	640754	644850	646190
5	14	249852.0	2	575.0	0	0	1	0	0	1	249127	250002	250002	250277
5	14	289120.75	2	208.5	0	0	1	0	0	1	288957	289076	289076	289374
5	14	297841.25	2	2.5	0	0	1	0	0	1	297839	297841	297841	297844
5	14	305437.75	2	203.5	0	0	1	0	0	1	305248	305424	305424	305655
5	14	315288.75	2	88.5	0	0	1	0	0	1	315186	315303	315303	315363
5	14	322874.25	2	49.5	0	0	1	0	0	1	322813	322886	322886	322912
5	14	377509.25	2	103.5	0	0	1	0	0	1	377367	377548	377548	377574
5	14	386434.75	2	212.5	0	0	1	0	0	1	386305	386352	386352	386730
5	14	500343.5	2	4.0	0	0	1	0	0	1	500340	500343	500343	500348
5	14	525345.25	2	64.5	0	0	1	0	0	1	525273	525353	525353	525402
5	14	585724.75	2	198.5	0	0	1	0	0	1	585479	585772	585772	585876
5	14	625203.75	2	822.5	0	0	1	4	0	1	624530	625055	625055	626175
5	14	144355.25	1	2336.5	1880	2793	4	1	0	1	143053	143321	145201	145846
5	14	144355.25	10	2336.5	1880	2793	4	1	0	1	143053	143321	145201	145846
5	15	380096.0	0	3.0	0	6	1	3	3	1	380094	380095	380095	380100
5	15	420877.5	0	41.0	4	78	2	1	2	1	420832	420882	420886	420910
5	15	580570.0	7	221.0	0	442	1	1	2	1	580363	580556	580556	580805
5	15	382764.5	2	366.0	0	0	1	4	0	1	382459	382704	382704	383191
5	15	386774.75	2	263.5	0	0	1	4	0	1	386549	386737	386737	387076
5	15	581224.25	1	702.5	0	1405	1	1	0	1	580805	580941	580941	582210
5	15	703155.25	1	2881.5	2467	3296	11	3	0	1	701676	701753	704220	704972
5	15	240658.5	1	1230.0	769	1691	3	3	0	1	239917	240170	240939	241608
5	15	581224.25	9	702.5	0	1405	1	1	0	1	580805	580941	580941	582210
5	15	703155.25	10	2881.5	2467	3296	11	3	0	1	701676	701753	704220	704972
5	15	240658.5	10	1230.0	769	1691	3	3	0	1	239917	240170	240939	241608
5	16	282032.75	7	1206.5	0	2413	1	1	3	1	280543	282316	282316	282956
5	16	862289.5	0	2314.0	0	4628	1	3	2	1	859290	862975	862975	863918
5	16	648085.0	2	469.0	0	0	1	4	0	1	647508	648193	648193	648446
5	16	283422.0	1	575.0	0	1150	1	3	0	1	282983	283286	283286	284133
5	16	283422.0	9	575.0	0	1150	1	3	0	1	282983	283286	283286	284133
6	1	182103.0	0	3802.0	0	7604	1	1	4	1	178392	182012	182012	185996
6	1	107564.25	1	2817.5	1764	3871	9	1	0	1	105582	106729	108493	109453
6	1	107564.25	10	2817.5	1764	3871	9	1	0	1	105582	106729	108493	109453
6	2	393870.25	0	3435.5	3035	3836	11	1	4	1	391845	392460	395495	395681
6	2	1007708.0	7	297.0	0	594	1	3	2	1	1007420	1007699	1007699	1008014
6	2	1009597.5	0	623.0	16	1230	2	3	2	1	1009043	1009529	1009545	1010273
6	2	1006660.75	1	1137.5	944	1331	6	3	0	1	1005924	1006260	1007204	1007255
6	2	370310.0	1	15051.0	33	30069	2	3	0	1	361593	363976	364009	391662
6	2	571262.5	1	4387.0	516	8258	4	1	0	1	566952	571186	571702	575210
6	2	1006660.75	9	1137.5	944	1331	6	3	0	1	1005924	1006260	1007204	1007255
6	2	370310.0	10	15051.0	33	30069	2	3	0	1	361593	363976	364009	391662
6	2	571262.5	10	4387.0	516	8258	4	1	0	1	566952	571186	571702	575210
6	3	122841.25	0	859.5	0	1719	1	3	1	1	122198	122625	122625	123917
6	3	260466.0	0	93.0	4	182	2	1	3	1	260349	260490	260494	260531
6	4	7833.25	0	8293.5	26	16561	2	3	1	1	3064	4309	4335	19625
6	4	213238.5	0	2577.0	0	5154	1	3	4	1	211749	212151	212151	216903
6	4	313546.5	0	6064.0	1658	10470	2	3	3	1	308839	312190	313848	319309
6	4	354072.0	0	15823.0	0	31646	1	1	1	1	344245	348076	348076	375891
6	4	868675.75	2	53.5	0	0	1	0	0	1	868611	868687	868687	868718
6	4	91.0	3	182.0	0	0	1	1	0	1	159	205	159	205
6	5	60775.25	7	899.5	0	1799	1	3	1	1	60140	60511	60511	61939
6	5	492368.25	0	4773.5	2171	7376	8	3	4	1	489531	490432	492603	496907
6	6	36648.25	0	50.5	6	95	2	3	1	1	36599	36647	36653	36694
6	6	51700.25	0	299.5	25	574	2	3	1	1	51515	51586	51611	52089
6	6	450280.75	0	3051.5	2418	3685	7	1	2	1	448360	449150	451568	452045
6	6	199218.25	2	7991.5	0	0	6	4	0	1	193947	196498	197209	209219
6	7	1020595.25	7	679.5	159	1200	2	3	4	1	1019954	1020557	1020716	1021154
6	7	440977.0	2	142.0	0	0	3	0	0	1	440885	440927	440957	441139
6	7	678157.25	2	638.5	0	0	1	0	0	1	677473	678203	678203	678750
6	7	733912.25	1	690.5	217	1164	10	1	0	1	733552	733582	733799	734716
6	7	705352.5	1	2398.0	1316	3480	8	1	0	1	703446	704861	706177	706926
6	7	406394.5	1	3270.0	1608	4932	5	3	0	1	403809	405710	407318	408741
6	7	733912.25	10	690.5	217	1164	10	1	0	1	733552	733582	733799	734716
6	7	705352.5	10	2398.0	1316	3480	8	1	0	1	703446	704861	706177	706926
6	7	406394.5	10	3270.0	1608	4932	5	3	0	1	403809	405710	407318	408741
6	8	59596.5	0	6401.0	4464	8338	13	1	3	1	55706	57086	61550	64044
6	8	328715.5	0	1379.0	772	1986	6	1	4	1	327479	328573	329345	329465
6	8	519001.5	2	6.0	0	0	1	4	0	1	518997	519000	519000	519009
6	9	134443.5	0	1767.0	0	3534	1	3	1	1	132692	134428	134428	136226
6	9	257010.5	0	134.0	0	268	1	3	2	1	256885	257002	257002	257153
6	9	232245.0	2	64.0	0	0	1	4	0	1	232165	232261	232261	232293
6	10	968646.25	0	1599.5	209	2990	6	3	1	1	966737	968956	969165	969727
6	10	21265.25	3	42530.5	0	0	6	3	0	1	40367	40471	42284	42777
6	10	186094.0	1	2319.0	1923	2715	9	1	0	1	184858	185011	186934	187573
6	10	407034.25	1	5960.5	5879	6042	402	1	0	1	404016	404092	409971	410058
6	10	186094.0	10	2319.0	1923	2715	9	1	0	1	184858	185011	186934	187573
6	10	407034.25	10	5960.5	5879	6042	402	1	0	1	404016	404092	409971	410058
6	11	250734.75	0	540.5	0	1081	1	3	1	1	250358	250571	250571	251439
6	11	521408.0	0	644.0	0	1288	1	3	1	1	520445	521727	521727	521733
6	12	152511.0	0	42071.0	0	84142	1	3	2	1	117170	145781	145781	201312
6	12	44426.0	1	473.0	0	946	1	1	0	1	43772	44607	44607	44718
6	12	44426.0	10	473.0	0	946	1	1	0	1	43772	44607	44607	44718
6	13	39205.25	0	4.5	0	9	1	3	1	1	39199	39207	39207	39208
6	13	856702.0	0	6509.0	5910	7108	26	1	2	1	853015	853880	859790	860123
6	13	90327.25	2	161.5	0	0	1	0	0	1	90242	90251	90251	90565
6	13	723129.75	6	36817.5	27	73608	4	3	3	1	668196	741246	741273	741804
6	14	278709.75	0	63.5	0	127	1	3	1	1	278645	278711	278711	278772
6	14	468395.0	0	83.0	0	166	1	1	2	1	468308	468399	468399	468474
6	14	480365.75	0	26.5	11	42	4	3	1	1	480346	480359	480370	480388
6	14	498356.25	0	122.5	0	245	1	1	2	1	498257	498333	498333	498502
6	14	525345.25	0	64.5	0	129	1	1	2	1	525273	525353	525353	525402
6	14	553196.5	0	583.0	0	1166	1	3	4	1	552861	552949	552949	554027
6	14	561214.25	7	7.5	0	15	1	1	1	1	561210	561211	561211	561225
6	14	729287.5	0	4220.0	0	8440	1	1	1	1	724105	730250	730250	732545
6	14	732936.0	0	65.0	11	119	3	1	0	1	732859	732948	732959	732978
6	14	733141.0	0	93.0	0	186	1	1	1	1	733007	733182	733182	733193
6	14	249852.0	2	575.0	0	0	1	0	0	1	249127	250002	250002	250277
6	14	289120.75	2	208.5	0	0	1	0	0	1	288957	289076	289076	289374
6	14	305437.75	2	203.5	0	0	1	0	0	1	305248	305424	305424	305655
6	14	315288.75	2	88.5	0	0	1	0	0	1	315186	315303	315303	315363
6	14	322874.25	2	49.5	0	0	1	0	0	1	322813	322886	322886	322912
6	14	377509.25	2	103.5	0	0	1	0	0	1	377367	377548	377548	377574
6	14	386434.75	2	212.5	0	0	1	0	0	1	386305	386352	386352	386730
6	14	500343.5	2	4.0	0	0	1	0	0	1	500340	500343	500343	500348
6	14	506588.75	2	119.5	0	0	1	0	0	1	506503	506555	506555	506742
6	14	514062.0	2	62.0	0	0	1	0	0	1	514030	514032	514032	514154
6	14	585724.75	2	198.5	0	0	1	0	0	1	585479	585772	585772	585876
6	14	625203.75	2	822.5	0	0	1	4	0	1	624530	625055	625055	626175
6	14	732872.75	2	61.5	0	0	1	0	0	1	732825	732859	732859	732948
6	14	634464.25	1	889.5	69	1710	2	3	0	1	633710	634329	634398	635420
6	14	713403.75	1	2355.5	434	4277	2	1	0	1	711854	712598	713032	716131
6	14	634464.25	10	889.5	69	1710	2	3	0	1	633710	634329	634398	635420
6	14	713403.75	10	2355.5	434	4277	2	1	0	1	711854	712598	713032	716131
6	15	380096.0	0	3.0	0	6	1	3	2	1	380094	380095	380095	380100
6	15	420877.5	0	41.0	4	78	2	1	3	1	420832	420882	420886	420910
6	15	420930.0	0	22.0	3	41	2	1	3	1	420910	420928	420931	420951
6	15	657064.0	0	2860.0	0	5720	1	1	4	1	654620	656648	656648	660340
6	15	685817.75	0	10644.5	294	20995	6	3	2	1	670632	690359	690653	691627
6	15	382764.5	2	366.0	0	0	1	4	0	1	382459	382704	382704	383191
6	15	386774.75	2	263.5	0	0	1	4	0	1	386549	386737	386737	387076
6	16	274368.5	0	2049.0	0	4098	1	3	1	1	272376	274312	274312	276474
6	16	648085.0	0	469.0	0	938	1	3	2	1	647508	648193	648193	648446
6	16	840940.0	0	27.0	0	54	1	1	3	1	840906	840947	840947	840960
6	16	702425.0	1	1310.0	184	2436	2	3	0	1	701031	702509	702693	703467
6	16	702425.0	10	1310.0	184	2436	2	3	0	1	701031	702509	702693	703467
7	1	87365.0	7	776.0	512	1040	4	3	1	1	86959	86995	87507	87999
7	1	90515.0	7	1601.0	278	2924	2	1	1	1	89307	90122	90400	92231
7	3	188867.75	0	129.5	0	259	1	1	2	1	188769	188837	188837	189028
7	3	260466.0	2	93.0	0	0	2	0	0	1	260349	260490	260494	260531
7	3	175794.75	1	13748.5	1924	25573	22	3	0	1	158096	179745	181669	183669
7	3	175794.75	10	13748.5	1924	25573	22	3	0	1	158096	179745	181669	183669
7	4	196.5	0	29.0	4	54	2	1	0	1	159	205	209	213
7	4	868675.75	2	53.5	0	0	1	0	0	1	868611	868687	868687	868718
7	4	91.0	4	182.0	0	0	2	0	0	1	148	159	159	205
7	4	838580.5	1	756.0	0	1512	1	3	0	1	837624	838781	838781	839136
7	4	838580.5	10	756.0	0	1512	1	3	0	1	837624	838781	838781	839136
7	5	182907.0	0	32090.0	1935	62245	3	1	1	1	166560	167164	169099	228805
7	6	64562.5	7	105.0	0	210	1	1	4	1	64509	64511	64511	64719
7	6	231121.25	0	683.5	0	1367	1	3	4	1	230387	231172	231172	231754
7	6	26496.25	2	80.5	0	0	1	4	0	1	26422	26490	26490	26583
7	6	51574.5	2	48.0	0	0	1	4	0	1	51515	51586	51586	51611
7	6	199218.25	2	7991.5	0	0	6	4	0	1	193947	196498	197209	209219
7	7	283283.5	0	314.0	56	572	2	1	4	1	283007	283246	283302	283579
7	7	364327.75	0	478.5	0	957	1	3	2	1	363691	364486	364486	364648
7	7	554472.5	0	6748.0	0	13496	1	1	4	1	550109	552088	552088	563605
7	7	440438.75	2	1218.5	0	0	3	0	0	1	438732	440927	440957	441139
7	7	811493.0	1	1705.0	1292	2118	10	3	0	1	810343	810938	812230	812461
7	7	578543.25	1	604.5	0	1209	1	3	0	1	577860	578622	578622	579069
7	7	811493.0	10	1705.0	1292	2118	10	3	0	1	810343	810938	812230	812461
7	7	578543.25	10	604.5	0	1209	1	3	0	1	577860	578622	578622	579069
7	8	78184.25	0	1064.5	0	2129	1	3	0	1	77003	78301	78301	79132
7	8	76923.0	2	1458.0	0	0	1	4	0	1	75385	77003	77003	78301
7	8	519001.5	2	6.0	0	0	1	4	0	1	518997	519000	519000	519009
7	8	187148.5	1	1156.0	377	1935	2	3	0	1	186348	186793	187170	188283
7	8	187148.5	10	1156.0	377	1935	2	3	0	1	186348	186793	187170	188283
7	9	189796.5	5	2.0	1	3	2	split	"[1, 4]"	2	189795	189796	189797	189798
7	9	232245.0	0	64.0	0	128	1	3	1	1	232165	232261	232261	232293
7	9	233171.25	0	63.5	12	115	2	1	3	1	233094	233185	233197	233209
7	9	257036.5	0	186.0	0	372	1	3	1	1	256885	257002	257002	257257
7	9	189777.75	2	3.5	0	0	1	4	0	1	189775	189777	189777	189782
7	9	189791.25	2	2.5	0	0	1	4	0	1	189789	189791	189791	189794
7	10	328174.25	0	143.5	85	202	3	1	2	1	328076	328129	328214	328278
7	10	588134.25	0	271.5	0	543	1	3	1	1	587862	588135	588135	588405
7	10	409810.5	1	4815.0	4796	4834	295	1	0	1	407396	407410	412206	412230
7	10	820277.25	1	4143.5	3799	4488	15	3	0	1	818118	818293	822092	822606
7	10	867785.0	1	1964.0	0	3928	1	3	0	1	865712	867894	867894	869640
7	10	409810.5	10	4815.0	4796	4834	295	1	0	1	407396	407410	412206	412230
7	10	820277.25	10	4143.5	3799	4488	15	3	0	1	818118	818293	822092	822606
7	10	867785.0	10	1964.0	0	3928	1	3	0	1	865712	867894	867894	869640
7	13	11553.75	0	28.5	12	45	3	3	3	1	11535	11544	11556	11580
7	13	70898.0	2	19.0	0	0	1	0	0	1	70888	70889	70889	70926
7	13	90327.25	2	161.5	0	0	1	0	0	1	90242	90251	90251	90565
7	14	480359.0	0	13.0	3	23	2	3	2	1	480346	480359	480362	480369
7	14	584150.0	0	161.0	0	322	1	1	1	1	584014	584125	584125	584336
7	14	642217.0	0	1586.0	0	3172	1	1	4	1	640831	642017	642017	644003
7	14	249852.0	2	575.0	0	0	1	0	0	1	249127	250002	250002	250277
7	14	289120.75	2	208.5	0	0	1	0	0	1	288957	289076	289076	289374
7	14	297841.25	2	2.5	0	0	1	0	0	1	297839	297841	297841	297844
7	14	305437.75	2	203.5	0	0	1	0	0	1	305248	305424	305424	305655
7	14	315288.75	2	88.5	0	0	1	0	0	1	315186	315303	315303	315363
7	14	322874.25	2	49.5	0	0	1	0	0	1	322813	322886	322886	322912
7	14	386434.75	2	212.5	0	0	1	0	0	1	386305	386352	386352	386730
7	14	498356.25	2	122.5	0	0	1	0	0	1	498257	498333	498333	498502
7	14	500343.5	2	4.0	0	0	1	0	0	1	500340	500343	500343	500348
