tetrad	chr	pos(bp)	tracttype	tractlen	tractminlen	tractmaxlen	marker	YJM.SNP	chromatids	oftract	snpstartout	snpstartin	snpendin	snpendout
4	10	769783.75	10	2536.5	1643	3430	16	1	0	1	768444	768587	770230	771874
4	10	398077.75	10	3351.5	2959	3744	13	3	0	1	396124	396680	399639	399868
4	12	69480.0	1	88445.0	0	176890	1	0	0	1	8741	41774	41774	185631
4	12	69480.0	6	88445.0	0	176890	1	1	3	1	8741	41774	41774	185631
4	12	69480.0	8	88445.0	0	176890	1	0	0	1	8741	41774	41774	185631
4	13	225293.0	0	597.0	0	1194	1	1	2	1	224846	225143	225143	226040
4	13	772843.5	7	525.0	145	905	2	3	1	1	772521	772641	772786	773426
4	13	833957.5	2	1260.0	0	0	1	4	0	1	832952	833703	833703	835472
4	13	64100.25	1	16598.5	0	33197	1	1	0	1	42957	68645	68645	76154
4	13	900747.25	1	273.5	120	427	2	3	0	1	900544	900677	900797	900971
4	13	618011.0	1	2524.0	906	4142	6	1	0	1	616271	617227	618133	620413
4	13	64100.25	10	16598.5	0	33197	1	1	0	1	42957	68645	68645	76154
4	13	900747.25	10	273.5	120	427	2	3	0	1	900544	900677	900797	900971
4	13	618011.0	10	2524.0	906	4142	6	1	0	1	616271	617227	618133	620413
4	14	331701.25	0	2098.5	1155	3042	5	3	3	1	330094	331210	332365	333136
4	14	748328.25	0	44.5	0	89	1	1	0	1	748267	748345	748345	748356
4	14	748396.5	0	32.0	0	64	1	1	2	1	748356	748405	748405	748420
4	14	748365.5	2	30.0	0	0	1	0	0	1	748345	748356	748356	748405
4	14	748466.0	2	107.0	0	0	3	0	0	1	748405	748420	748424	748615
4	14	194717.25	1	4420.5	3388	5453	9	3	0	1	191752	193262	196650	197205
4	14	194717.25	10	4420.5	3388	5453	9	3	0	1	191752	193262	196650	197205
4	15	403427.0	0	69.0	0	138	1	3	2	1	403364	403421	403421	403502
4	15	501475.25	0	4191.5	628	7755	3	3	2	1	498473	500286	500914	506228
4	15	319188.0	2	1554.0	0	0	1	0	0	1	317656	319166	319166	320764
4	15	387352.0	1	638.0	0	1276	1	1	0	1	386813	387253	387253	388089
4	15	21055.25	1	40524.5	0	81049	1	0	0	1	597	989	989	81646
4	15	21055.25	6	40524.5	0	81049	1	1	2	1	597	989	989	81646
4	15	21055.25	8	40524.5	0	81049	1	0	0	1	597	989	989	81646
4	15	387352.0	10	638.0	0	1276	1	1	0	1	386813	387253	387253	388089
4	16	12594.25	2	1283.5	0	0	1	0	0	1	10774	13131	13131	13341
5	1	181288.75	0	2339.5	0	4679	1	3	1	1	178226	182012	182012	182905
5	1	152568.0	1	13646.0	0	27292	1	1	0	1	132343	159147	159147	159635
5	1	152568.0	10	13646.0	0	27292	1	1	0	1	132343	159147	159147	159635
5	2	1051104.5	4	475853.0	0	0	1	0	0	1	1288921	1289141	813178	813178
5	2	1228560.0	1	1455.0	0	2910	1	3	0	1	1227121	1228544	1228544	1230031
5	2	759783.0	1	1345.0	1125	1565	24	3	0	1	759080	759141	760266	760645
5	2	182441.75	1	4123.5	1695	6552	8	1	0	1	179243	181517	183212	185795
5	2	1228560.0	10	1455.0	0	2910	1	3	0	1	1227121	1228544	1228544	1230031
5	2	759783.0	10	1345.0	1125	1565	24	3	0	1	759080	759141	760266	760645
5	2	182441.75	10	4123.5	1695	6552	8	1	0	1	179243	181517	183212	185795
5	3	219755.75	2	27.5	0	0	1	0	0	1	219721	219763	219763	219776
5	3	260735.75	1	2660.5	1557	3764	9	3	0	1	258735	260076	261633	262499
5	3	250308.25	1	497.5	0	995	1	1	0	1	249699	250420	250420	250694
5	3	147834.0	1	184.0	0	368	1	3	0	1	147697	147787	147787	148065
5	3	78552.25	1	3573.5	2651	4496	26	3	0	1	76140	77391	80042	80636
5	3	260735.75	10	2660.5	1557	3764	9	3	0	1	258735	260076	261633	262499
5	3	250308.25	10	497.5	0	995	1	1	0	1	249699	250420	250420	250694
5	3	147834.0	10	184.0	0	368	1	3	0	1	147697	147787	147787	148065
5	3	78552.25	10	3573.5	2651	4496	26	3	0	1	76140	77391	80042	80636
5	4	291966.0	0	664.0	25	1303	2	3	2	1	291435	291833	291858	292738
5	4	967372.0	0	546.0	1	1091	2	1	2	1	966830	967368	967369	967921
5	4	582923.0	2	36435.0	0	0	1	4	0	1	535621	593790	593790	608491
5	4	128994.5	1	543.0	0	1086	1	1	0	1	128422	129024	129024	129508
5	4	128994.5	10	543.0	0	1086	1	1	0	1	128422	129024	129024	129508
5	6	170189.0	0	297.0	14	580	3	1	1	1	169812	170269	170283	170392
5	6	488813.25	1	2895.5	1870	3921	8	1	0	1	486494	488237	490107	490415
5	6	488813.25	10	2895.5	1870	3921	8	1	0	1	486494	488237	490107	490415
5	7	567963.5	7	804.0	0	1608	1	3	3	1	567102	568021	568021	568710
5	7	411781.0	2	1370.0	0	0	1	0	0	1	410929	411263	411263	413669
5	7	2510.0	4	5020.0	0	0	1	4	0	1	545	9495	545	9495
5	7	161048.0	1	831.0	290	1372	2	1	0	1	160529	160736	161026	161901
5	7	31095.75	1	35582.5	23	71142	7	0	0	1	9495	17114	17137	80637
5	7	379446.5	1	715.0	254	1176	3	1	0	1	378799	379379	379633	379975
5	7	31095.75	6	35582.5	23	71142	7	1	4	1	9495	17114	17137	80637
5	7	31095.75	8	35582.5	23	71142	7	0	0	1	9495	17114	17137	80637
5	7	161048.0	10	831.0	290	1372	2	1	0	1	160529	160736	161026	161901
5	7	379446.5	10	715.0	254	1176	3	1	0	1	378799	379379	379633	379975
5	8	188213.5	0	9223.0	0	18446	1	3	1	1	176558	190646	190646	195004
5	8	595075.75	2	1582.5	0	0	1	4	0	1	593387	595182	595182	596552
5	8	620574.25	1	1368.5	905	1832	4	3	0	1	619561	620219	621124	621393
5	8	620574.25	10	1368.5	905	1832	4	3	0	1	619561	620219	621124	621393
5	9	261389.5	0	86.0	0	172	1	3	3	1	261309	261384	261384	261481
5	9	261971.75	7	93.5	0	187	1	3	3	1	261878	261972	261972	262065
5	9	263275.75	1	1196.5	948	1445	11	3	0	1	262566	262789	263737	264011
5	9	263275.75	9	1196.5	948	1445	11	3	0	1	262566	262789	263737	264011
5	10	91144.75	0	2020.5	1002	3039	7	1	3	1	89518	90751	91753	92557
5	10	401177.5	7	1157.0	0	2314	1	1	4	1	400278	400920	400920	402592
5	10	573690.5	0	118.0	0	236	1	3	2	1	573564	573699	573699	573800
5	10	769727.25	1	2649.5	1786	3513	17	1	0	1	768361	768444	770230	771874
5	10	968998.75	6	1043.5	306	1781	5	3	3	1	967946	969008	969314	969727
5	10	769727.25	10	2649.5	1786	3513	17	1	0	1	768361	768444	770230	771874
5	11	271156.0	0	3020.0	1607	4433	7	3	4	1	268738	270554	272161	273171
5	12	69480.0	1	88445.0	0	176890	1	0	0	1	8741	41774	41774	185631
5	12	69480.0	6	88445.0	0	176890	1	1	3	1	8741	41774	41774	185631
5	12	69480.0	8	88445.0	0	176890	1	0	0	1	8741	41774	41774	185631
5	13	208691.5	0	2860.0	2325	3395	13	3	1	1	207067	207456	209781	210462
5	13	892961.0	0	1466.0	0	2932	1	1	3	1	891639	892817	892817	894571
5	13	833957.5	2	1260.0	0	0	1	4	0	1	832952	833703	833703	835472
5	13	273008.0	1	1275.0	684	1866	6	1	0	1	272230	272511	273195	274096
5	13	655917.25	1	1171.5	66	2277	2	3	0	1	654677	655986	656052	656954
5	13	273008.0	10	1275.0	684	1866	6	1	0	1	272230	272511	273195	274096
5	13	655917.25	10	1171.5	66	2277	2	3	0	1	654677	655986	656052	656954
5	14	709051.0	0	50.0	0	100	1	1	1	1	708980	709072	709072	709080
5	14	748365.5	0	30.0	0	60	1	1	1	1	748345	748356	748356	748405
5	14	17731.25	1	2733.5	1311	4156	4	1	0	1	15005	17724	19035	19161
5	14	194803.5	1	1046.0	79	2013	2	3	0	1	193874	194687	194766	195887
5	14	17731.25	10	2733.5	1311	4156	4	1	0	1	15005	17724	19035	19161
5	14	194803.5	10	1046.0	79	2013	2	3	0	1	193874	194687	194766	195887
5	15	319188.0	0	1554.0	0	3108	1	1	4	1	317656	319166	319166	320764
5	15	392213.75	0	169.5	7	332	2	3	2	1	392052	392206	392213	392384
5	15	545081.5	0	4195.0	3273	5117	12	3	2	1	542120	543848	547121	547237
5	15	548116.5	0	633.0	126	1140	2	3	2	1	547404	548196	548322	548544
5	15	21055.25	2	40524.5	0	0	1	0	0	1	597	989	989	81646
5	15	273465.0	1	1279.0	958	1600	3	3	0	1	272651	273000	273958	274251
5	15	273465.0	10	1279.0	958	1600	3	3	0	1	272651	273000	273958	274251
5	16	466529.5	0	1241.0	206	2276	2	3	2	1	465339	466479	466685	467615
5	16	12631.25	2	1209.5	0	0	1	0	0	1	10922	13131	13131	13341
5	16	453.5	3	907.0	0	0	1	1	0	1	612	1202	612	1202
5	16	136878.0	1	2012.0	1467	2557	6	3	0	1	135681	136063	137530	138238
5	16	305741.0	1	4217.0	2774	5660	13	1	0	1	302381	304884	307658	308041
5	16	828185.75	5	3196.5	979	3484	37	none	"[2, 4]"	1	826401	826774	827753	829885
5	16	136878.0	10	2012.0	1467	2557	6	3	0	1	135681	136063	137530	138238
5	16	305741.0	10	4217.0	2774	5660	13	1	0	1	302381	304884	307658	308041
6	1	160974.75	0	3167.5	2917	3418	23	3	3	1	159147	159635	162552	162565
6	1	165831.5	0	3876.0	3319	4433	16	1	2	1	163725	164062	167381	168158
6	2	1110171.5	0	2018.0	492	3544	5	1	3	1	1107809	1110516	1111008	1111353
6	2	1163348.5	7	175.0	0	350	1	3	3	1	1163098	1163424	1163424	1163448
6	2	1051104.5	4	475853.0	0	0	1	0	0	1	1288921	1289141	813178	813178
6	3	61064.75	0	326.5	0	653	1	1	2	1	60600	61203	61203	61253
6	3	159529.25	0	3046.5	2876	3217	13	3	2	1	157897	158115	160991	161114
6	3	260308.25	0	3515.5	1557	5474	9	1	1	1	257025	260076	261633	262499
6	3	219755.75	2	27.5	0	0	1	0	0	1	219721	219763	219763	219776
6	3	47169.0	1	725.0	0	1450	1	3	0	1	46639	46974	46974	48089
6	3	127691.5	1	1328.0	351	2305	4	1	0	1	126782	127273	127624	129087
6	3	47169.0	10	725.0	0	1450	1	3	0	1	46639	46974	46974	48089
6	3	127691.5	10	1328.0	351	2305	4	1	0	1	126782	127273	127624	129087
6	4	535563.25	0	53.5	0	107	1	1	2	1	535514	535559	535559	535621
6	4	353123.5	1	1842.0	578	3106	3	1	0	1	351551	352854	353432	354657
6	4	94276.25	1	2504.5	1879	3130	4	3	0	1	92770	93278	95157	95900
6	4	582923.0	1	36435.0	0	72870	1	4	0	1	535621	593790	593790	608491
6	4	582923.0	6	36435.0	0	72870	1	3	3	1	535621	593790	593790	608491
6	4	582923.0	8	36435.0	0	72870	1	4	0	1	535621	593790	593790	608491
6	4	353123.5	10	1842.0	578	3106	3	1	0	1	351551	352854	353432	354657
6	4	94276.25	10	2504.5	1879	3130	4	3	0	1	92770	93278	95157	95900
6	5	160048.0	0	18825.0	0	37650	1	1	2	1	132672	168599	168599	170322
6	5	313560.5	1	8099.0	0	16198	1	3	0	1	308969	310053	310053	325167
6	5	113719.25	1	15735.5	0	31471	1	1	0	1	101201	110502	110502	132672
6	5	313560.5	10	8099.0	0	16198	1	3	0	1	308969	310053	310053	325167
6	5	113719.25	10	15735.5	0	31471	1	1	0	1	101201	110502	110502	132672
6	6	440807.5	1	7485.0	0	14970	1	3	0	1	436453	437677	437677	451423
6	6	397500.5	1	2902.0	1607	4197	10	3	0	1	395156	396943	398550	399353
6	6	393831.25	1	1390.5	1060	1721	6	1	0	1	393020	393252	394312	394741
6	6	440807.5	10	7485.0	0	14970	1	3	0	1	436453	437677	437677	451423
6	6	397500.5	10	2902.0	1607	4197	10	3	0	1	395156	396943	398550	399353
6	6	393831.25	10	1390.5	1060	1721	6	1	0	1	393020	393252	394312	394741
6	7	120125.5	0	3463.0	1753	5173	5	3	2	1	117206	119582	121335	122379
6	7	411895.75	2	1599.5	0	0	1	0	0	1	410929	411263	411263	414128
6	7	2510.0	4	5020.0	0	0	1	4	0	1	545	9495	545	9495
6	7	616697.0	1	1116.0	476	1756	11	3	0	1	615577	616701	617177	617333
6	7	559437.0	1	3042.0	2239	3845	15	3	0	1	557737	558095	560334	561582
6	7	31095.75	1	35582.5	23	71142	7	0	0	1	9495	17114	17137	80637
6	7	567245.5	1	2988.0	2115	3861	8	1	0	1	565597	565906	568021	569458
6	7	603540.5	1	3460.0	3190	3730	61	1	0	1	601560	602061	605251	605290
6	7	31095.75	6	35582.5	23	71142	7	1	4	1	9495	17114	17137	80637
6	7	31095.75	8	35582.5	23	71142	7	0	0	1	9495	17114	17137	80637
6	7	616697.0	10	1116.0	476	1756	11	3	0	1	615577	616701	617177	617333
6	7	559437.0	10	3042.0	2239	3845	15	3	0	1	557737	558095	560334	561582
6	7	567245.5	10	2988.0	2115	3861	8	1	0	1	565597	565906	568021	569458
6	7	603540.5	10	3460.0	3190	3730	61	1	0	1	601560	602061	605251	605290
6	8	608204.25	7	2569.5	433	4706	3	1	4	1	606671	607168	607601	611377
6	10	184952.75	0	523.5	153	894	3	1	2	1	184524	184858	185011	185418
6	10	512302.0	0	3793.0	2449	5137	3	3	4	1	509911	510900	513349	515048
6	10	254362.25	1	2562.5	1158	3967	10	3	0	1	252052	254110	255268	256019
6	10	967122.25	1	2709.5	1869	3550	4	1	0	1	965458	966077	967946	969008
6	10	440054.25	1	31550.5	1317	61784	9	3	0	1	423851	424707	426024	485635
6	10	254362.25	10	2562.5	1158	3967	10	3	0	1	252052	254110	255268	256019
6	10	967122.25	10	2709.5	1869	3550	4	1	0	1	965458	966077	967946	969008
6	10	440054.25	10	31550.5	1317	61784	9	3	0	1	423851	424707	426024	485635
6	11	510310.0	6	2653.0	987	4319	5	1	3	1	507915	510052	511039	512234
6	12	442448.0	0	147.0	7	287	2	1	1	1	442342	442407	442414	442629
6	12	445076.0	0	73.0	0	146	1	3	2	1	444974	445105	445105	445120
6	12	69480.0	1	88445.0	0	176890	1	0	0	1	8741	41774	41774	185631
6	12	69480.0	6	88445.0	0	176890	1	1	1	1	8741	41774	41774	185631
6	12	69480.0	8	88445.0	0	176890	1	0	0	1	8741	41774	41774	185631
6	13	167072.0	0	4361.0	3493	5229	12	3	1	1	164295	165488	168981	169524
6	13	739422.5	1	2642.0	1836	3448	11	3	0	1	737798	738405	740241	741246
6	13	640858.25	1	790.5	185	1396	2	3	0	1	640001	640925	641110	641397
6	13	739422.5	10	2642.0	1836	3448	11	3	0	1	737798	738405	740241	741246
6	13	640858.25	10	790.5	185	1396	2	3	0	1	640001	640925	641110	641397
6	14	709051.0	2	50.0	0	0	1	0	0	1	708980	709072	709072	709080
6	14	102349.5	1	3342.0	2629	4055	7	1	0	1	100567	100790	103419	104622
6	14	102349.5	10	3342.0	2629	4055	7	1	0	1	100567	100790	103419	104622
6	15	392213.75	0	169.5	7	332	2	3	2	1	392052	392206	392213	392384
6	15	319249.5	2	1677.0	0	0	1	0	0	1	317656	319166	319166	321010
6	15	21055.25	1	40524.5	0	81049	1	0	0	1	597	989	989	81646
6	15	381998.5	1	2624.0	1634	3614	7	3	0	1	380034	381339	382973	383648
6	15	21055.25	6	40524.5	0	81049	1	1	1	1	597	989	989	81646
6	15	21055.25	8	40524.5	0	81049	1	0	0	1	597	989	989	81646
6	15	381998.5	10	2624.0	1634	3614	7	3	0	1	380034	381339	382973	383648
6	16	23821.75	0	82.5	0	165	1	3	3	1	23731	23830	23830	23896
6	16	56557.0	0	2105.0	21	4189	2	3	4	1	54130	56879	56900	58319
6	16	97722.0	0	1148.0	0	2296	1	1	2	1	96672	97624	97624	98968
6	16	2318.0	2	648.0	0	0	1	0	0	1	1397	2591	2591	2693
6	16	436172.5	1	3235.0	2721	3749	20	1	0	1	434370	434740	437461	438119
6	16	436172.5	10	3235.0	2721	3749	20	1	0	1	434370	434740	437461	438119
7	1	59008.0	0	1551.0	611	2491	2	1	1	1	58156	58309	58920	60647
7	1	160823.5	1	913.0	610	1216	9	3	0	1	160075	160659	161269	161291
7	1	160823.5	10	913.0	610	1216	9	3	0	1	160075	160659	161269	161291
7	2	709578.5	0	455.0	0	910	1	3	1	1	709288	709414	709414	710198
7	2	779341.75	0	1230.5	818	1643	3	3	3	1	778365	779088	779906	780008
7	2	1245766.5	0	628.0	0	1256	1	3	3	1	1244954	1245951	1245951	1246210
7	2	1283945.5	0	183.0	0	366	1	3	1	1	1283842	1283866	1283866	1284208
7	2	1051104.5	4	475853.0	0	0	1	0	0	1	1288921	1289141	813178	813178
7	2	140681.5	1	14764.0	143	29385	5	1	0	1	132309	134290	134433	161694
7	2	1032504.25	6	3670.5	231	7110	2	3	2	1	1030079	1031259	1031490	1037189
7	2	140681.5	10	14764.0	143	29385	5	1	0	1	132309	134290	134433	161694
7	3	61064.75	0	326.5	0	653	1	1	4	1	60600	61203	61203	61253
7	3	274974.75	1	3029.5	1681	4378	4	2	0	1	273200	273720	275401	277578
7	3	274161.0	6	2312.0	2033	2591	4	3	1	1	272810	273200	275233	275401
7	3	274974.75	8	3029.5	1681	4378	4	2	0	1	273200	273720	275401	277578
7	4	362348.25	0	11943.5	0	23887	1	3	3	1	355491	357262	357262	379378
7	4	341112.75	1	3396.5	3282	3511	73	1	0	1	339399	339430	342712	342910
7	4	582923.0	1	36435.0	0	72870	1	4	0	1	535621	593790	593790	608491
7	4	582923.0	6	36435.0	0	72870	1	3	4	1	535621	593790	593790	608491
7	4	582923.0	8	36435.0	0	72870	1	4	0	1	535621	593790	593790	608491
7	4	341112.75	10	3396.5	3282	3511	73	1	0	1	339399	339430	342712	342910
7	5	280833.25	7	1412.5	362	2463	2	1	3	1	279319	280935	281297	281782
7	5	283640.75	1	483.5	7	960	2	1	0	1	283285	283513	283520	284245
7	5	283640.75	9	483.5	7	960	2	1	0	1	283285	283513	283520	284245
7	6	238521.25	7	1720.5	1073	2368	4	3	1	1	237106	238216	239289	239474
7	6	236107.5	1	451.0	0	902	1	3	0	1	235764	236000	236000	236666
7	6	19607.0	1	1998.0	1746	2250	11	1	0	1	18476	18740	20486	20726
7	6	209428.75	1	800.5	0	1601	1	3	0	1	208282	209775	209775	209883
7	6	449007.25	1	8914.5	1867	15962	11	3	0	1	437677	451423	453290	453639
7	6	236107.5	9	451.0	0	902	1	3	0	1	235764	236000	236000	236666
7	6	19607.0	10	1998.0	1746	2250	11	1	0	1	18476	18740	20486	20726
7	6	209428.75	10	800.5	0	1601	1	3	0	1	208282	209775	209775	209883
7	6	449007.25	10	8914.5	1867	15962	11	3	0	1	437677	451423	453290	453639
7	7	162058.25	0	1189.5	0	2379	1	3	2	1	161026	161901	161901	163405
7	7	31095.75	2	35582.5	0	0	7	0	0	1	9495	17114	17137	80637
7	7	411781.0	2	1370.0	0	0	1	0	0	1	410929	411263	411263	413669
7	7	2510.0	4	5020.0	0	0	1	4	0	1	545	9495	545	9495
7	7	544113.25	1	2094.5	1524	2665	5	3	0	1	542524	543608	545132	545189
7	7	118748.0	1	1188.0	0	2376	1	1	0	1	117206	119102	119102	119582
7	7	464426.0	1	2259.0	0	4518	1	3	0	1	462327	464266	464266	466845
7	7	600459.25	1	1845.5	1466	2225	18	3	0	1	599333	599740	601206	601558
7	7	544113.25	10	2094.5	1524	2665	5	3	0	1	542524	543608	545132	545189
7	7	118748.0	10	1188.0	0	2376	1	1	0	1	117206	119102	119102	119582
7	7	464426.0	10	2259.0	0	4518	1	3	0	1	462327	464266	464266	466845
7	7	600459.25	10	1845.5	1466	2225	18	3	0	1	599333	599740	601206	601558
7	8	595075.75	2	1582.5	0	0	1	4	0	1	593387	595182	595182	596552
7	8	575508.25	1	1001.5	0	2003	1	3	0	1	574724	575291	575291	576727
7	8	81800.5	1	26845.0	0	53690	1	3	0	1	41556	95200	95200	95246
7	8	619246.5	1	356.0	0	712	1	1	0	1	618849	619288	619288	619561
7	8	575508.25	10	1001.5	0	2003	1	3	0	1	574724	575291	575291	576727
7	8	81800.5	10	26845.0	0	53690	1	3	0	1	41556	95200	95200	95246
7	8	619246.5	10	356.0	0	712	1	1	0	1	618849	619288	619288	619561
7	10	25397.5	0	2622.0	1846	3398	13	3	4	1	23699	24474	26320	27097
7	10	836657.75	0	626.5	0	1253	1	1	1	1	836192	836497	836497	837445
7	10	847520.5	0	11472.0	1152	21792	3	3	2	1	841226	842343	843495	863018
7	10	969575.75	1	2197.5	1557	2838	15	1	0	1	967946	969008	970565	970784
7	10	969575.75	10	2197.5	1557	2838	15	1	0	1	967946	969008	970565	970784
7	11	509876.0	0	1785.0	468	3102	3	3	1	1	507915	510052	510520	511017
7	11	649647.5	3	33613.0	0	0	1	1	0	1	630944	634738	666454	666454
7	11	582447.0	1	684.0	138	1230	4	3	0	1	582021	582189	582327	583251
7	11	582447.0	10	684.0	138	1230	4	3	0	1	582021	582189	582327	583251
7	12	69480.0	1	88445.0	0	176890	1	0	0	1	8741	41774	41774	185631
7	12	69480.0	6	88445.0	0	176890	1	1	3	1	8741	41774	41774	185631
7	12	69480.0	8	88445.0	0	176890	1	0	0	1	8741	41774	41774	185631
7	13	173266.75	0	297.5	0	595	1	1	4	1	172978	173258	173258	173573
7	13	225293.0	0	597.0	0	1194	1	1	4	1	224846	225143	225143	226040
7	13	387999.5	0	507.0	0	1014	1	1	4	1	387275	388217	388217	388289
7	13	833957.5	2	1260.0	0	0	1	4	0	1	832952	833703	833703	835472
7	13	888277.0	1	2161.0	1143	3179	7	1	0	1	887018	887375	888518	890197
7	13	677368.75	1	2135.5	1293	2978	2	1	0	1	675576	677026	678319	678554
7	13	739772.75	1	4674.5	4006	5343	17	3	0	1	737073	737798	741804	742416
7	13	64100.25	1	16598.5	0	33197	1	3	0	1	42957	68645	68645	76154
7	13	888277.0	10	2161.0	1143	3179	7	1	0	1	887018	887375	888518	890197
7	13	677368.75	10	2135.5	1293	2978	2	1	0	1	675576	677026	678319	678554
7	13	739772.75	10	4674.5	4006	5343	17	3	0	1	737073	737798	741804	742416
7	13	64100.25	10	16598.5	0	33197	1	3	0	1	42957	68645	68645	76154
7	14	709051.0	0	50.0	0	100	1	1	4	1	708980	709072	709072	709080
7	14	748466.0	0	107.0	4	210	3	1	4	1	748405	748420	748424	748615
7	14	748343.25	2	74.5	0	0	2	0	0	1	748267	748345	748356	748405
7	14	296717.0	1	1214.0	0	2428	1	1	0	1	295310	296910	296910	297738
7	14	296717.0	10	1214.0	0	2428	1	1	0	1	295310	296910	296910	297738
7	15	319188.0	2	1554.0	0	0	1	0	0	1	317656	319166	319166	320764
7	15	255245.25	1	5226.5	4333	6120	18	1	0	1	252313	252951	257284	258433
7	15	401163.25	1	3154.5	2695	3614	17	3	0	1	399298	399874	402569	402912
7	15	21055.25	1	40524.5	0	81049	1	0	0	1	597	989	989	81646
7	15	258417.25	6	1117.5	464	1771	7	3	1	1	257284	258433	258897	259055
7	15	21055.25	6	40524.5	0	81049	1	1	2	1	597	989	989	81646
7	15	255245.25	8	5226.5	4333	6120	18	1	0	1	252313	252951	257284	258433
7	15	21055.25	8	40524.5	0	81049	1	0	0	1	597	989	989	81646
7	15	401163.25	10	3154.5	2695	3614	17	3	0	1	399298	399874	402569	402912
7	16	466630.0	0	1442.0	206	2678	2	1	2	1	465339	466479	466685	468017
7	16	727342.0	5	797.0	514	1080	5	split	"[3, 4]"	2	726710	727177	727691	727790
7	16	11524.0	2	1215.0	0	0	1	4	0	1	10911	10922	10922	13341
7	16	141557.75	1	1538.5	641	2436	3	3	0	1	140375	141202	141843	142811
7	16	141557.75	10	1538.5	641	2436	3	3	0	1	140375	141202	141843	142811
8	1	181288.75	0	2339.5	0	4679	1	3	3	1	178226	182012	182012	182905
8	1	64799.5	1	1823.0	1048	2598	2	1	0	1	63734	64042	65090	66332
8	1	152453.0	1	13876.0	0	27752	1	3	0	1	131883	159147	159147	159635
8	1	64799.5	10	1823.0	1048	2598	2	1	0	1	63734	64042	65090	66332
8	1	152453.0	10	13876.0	0	27752	1	3	0	1	131883	159147	159147	159635
8	2	67033.75	0	2407.5	1551	3264	10	1	4	1	65575	66085	67636	68839
8	2	189174.75	0	2603.5	1926	3281	9	1	1	1	187309	188437	190363	190590
8	2	710722.25	7	100.5	0	201	1	1	4	1	710613	710731	710731	710814
8	2	1162769.25	7	1213.5	54	2373	2	1	4	1	1161281	1163044	1163098	1163654
8	2	1182523.75	0	2933.5	1426	4441	3	1	2	1	1180437	1181677	1183103	1184878
8	2	1284023.75	0	123.5	0	247	1	3	1	1	1283866	1284058	1284058	1284113
8	2	1051104.5	4	475853.0	0	0	1	0	0	1	1288921	1289141	813178	813178
8	2	292032.75	1	2142.5	0	4285	1	3	0	1	290528	291395	291395	294813
8	2	115298.0	1	9248.0	0	18496	1	1	0	1	102796	118552	118552	121292
8	2	846644.0	1	3376.0	3289	3463	24	3	0	1	844923	844989	848278	848386
8	2	711233.5	1	750.0	543	957	9	1	0	1	710845	710872	711415	711802
8	2	292032.75	10	2142.5	0	4285	1	3	0	1	290528	291395	291395	294813
8	2	115298.0	10	9248.0	0	18496	1	1	0	1	102796	118552	118552	121292
8	2	846644.0	10	3376.0	3289	3463	24	3	0	1	844923	844989	848278	848386
8	2	711233.5	9	750.0	543	957	9	1	0	1	710845	710872	711415	711802
8	3	163749.5	0	1356.0	1155	1557	6	3	2	1	163031	163112	164267	164588
8	3	275003.75	6	626.5	0	1253	1	3	4	1	274148	275233	275233	275401
8	3	219755.75	2	27.5	0	0	1	0	0	1	219721	219763	219763	219776
8	3	305763.0	4	21708.0	0	0	1	0	0	1	294770	295048	316617	316617
8	3	89708.5	1	2505.0	1250	3760	2	1	0	1	87868	89044	90294	91628
8	3	278972.0	1	1254.0	575	1933	5	1	0	1	277998	278692	279267	279931
8	3	89708.5	10	2505.0	1250	3760	2	1	0	1	87868	89044	90294	91628
8	3	278972.0	8	1254.0	575	1933	5	1	0	1	277998	278692	279267	279931
8	4	346277.25	0	394.5	0	789	1	1	2	1	345987	346173	346173	346776
8	4	755681.25	7	478.5	2	955	3	1	2	1	755101	755783	755785	756056
8	4	582923.0	2	36435.0	0	0	1	4	0	1	535621	593790	593790	608491
8	4	915255.25	1	1369.5	454	2285	3	1	0	1	913889	915252	915706	916174
8	4	160196.75	1	2085.5	0	4171	1	1	0	1	158851	159457	159457	163022
8	4	81836.25	1	1180.5	0	2361	1	1	0	1	80570	81922	81922	82931
8	4	915255.25	10	1369.5	454	2285	3	1	0	1	913889	915252	915706	916174
8	4	160196.75	10	2085.5	0	4171	1	1	0	1	158851	159457	159457	163022
8	4	81836.25	10	1180.5	0	2361	1	1	0	1	80570	81922	81922	82931
8	5	96720.5	1	4593.0	2049	7137	22	3	0	1	94064	94784	96833	101201
8	5	375453.0	1	2519.0	1021	4017	7	3	0	1	372766	375621	376642	376783
8	5	490674.75	1	1648.5	884	2413	8	1	0	1	489242	490459	491343	491655
8	5	160048.0	1	18825.0	0	37650	1	1	0	1	132672	168599	168599	170322
8	5	96720.5	10	4593.0	2049	7137	22	3	0	1	94064	94784	96833	101201
8	5	375453.0	10	2519.0	1021	4017	7	3	0	1	372766	375621	376642	376783
8	5	490674.75	10	1648.5	884	2413	8	1	0	1	489242	490459	491343	491655
8	5	160048.0	10	18825.0	0	37650	1	1	0	1	132672	168599	168599	170322
8	6	51179.75	0	14463.5	429	28498	2	3	2	1	41801	46095	46524	70299
8	6	221284.0	0	446.0	49	843	2	1	4	1	221023	221099	221148	221866
8	7	150304.5	0	6656.0	5016	8296	21	1	2	1	145569	148384	153400	153865
8	7	568835.5	0	940.0	0	1880	1	1	4	1	568021	568710	568710	569901
8	7	411781.0	2	1370.0	0	0	1	0	0	1	410929	411263	411263	413669
