tetrad	chr	pos(bp)	co_type	chromatids	GCasso_tract_len	GCasso_marker	GCasso	snp_start_out	snp_start_in	snp_end_in	snp_end_out
5	16	27940.0	0	"[3, 4]"	0	0	0	23896	31984	23896	31984
5	16	759947.0	4	"[1, 3]"	4810.0	18	0	756802	758282	762514	763054
5	16	699318.5	0	"[2, 4]"	0	0	0	683899	714738	683899	714738
6	1	109593.5	0	"[3, 4]"	0	0	0	103971	115216	103971	115216
6	2	556159.0	0	"[2, 3]"	0	0	0	486175	626143	486175	626143
6	2	1221412.5	0	"[3, 4]"	0	0	0	1219709	1223116	1219709	1223116
6	2	293104.0	0	"[1, 4]"	0	0	0	291395	294813	291395	294813
6	2	887278.0	0	"[3, 4]"	0	0	0	849131	925425	849131	925425
6	2	1159202.5	0	"[3, 4]"	0	0	0	1159065	1159340	1159065	1159340
6	2	165615.5	0	"[3, 4]"	0	0	0	165035	166196	165035	166196
6	3	214088.5	0	"[1, 4]"	0	0	0	208529	219648	208529	219648
6	3	47169.0	1	"[2, 3]"	725.0	1	1	46639	46974	46974	48089
6	3	128355.5	6	"[1, 4]"	0.0	0	0	127624	129087	127624	129087
6	3	127691.5	6	"[2, 3]"	1328.0	4	1	126782	127273	127624	129087
6	4	483066.0	0	"[2, 3]"	0	0	0	482345	483787	482345	483787
6	4	726663.5	0	"[1, 2]"	0	0	0	712918	740409	712918	740409
6	4	153846.5	0	"[1, 2]"	0	0	0	152846	154847	152846	154847
6	4	353123.5	1	"[3, 4]"	1842.0	3	1	353432	354657	351551	352854
6	4	94276.25	1	"[2, 3]"	2504.5	4	1	92770	93278	95157	95900
6	4	582923.0	3	"[1, 4]"	36435.0	1	1	593790	608491	535621	593790
6	4	908935.0	0	"[1, 2]"	0	0	0	904559	913311	904559	913311
6	5	313560.5	1	"[2, 3]"	8099.0	1	1	310053	325167	308969	310053
6	5	113719.25	1	"[1, 4]"	15735.5	1	1	101201	110502	110502	132672
6	5	431503.5	0	"[2, 3]"	0	0	0	391932	471075	391932	471075
6	6	232718.5	0	"[1, 4]"	0	0	0	232591	232846	232591	232846
6	6	440807.5	1	"[1, 2]"	7485.0	1	1	437677	451423	436453	437677
6	6	306382.5	0	"[2, 4]"	0	0	0	298055	314710	298055	314710
6	6	397500.5	1	"[3, 4]"	2902.0	10	1	398550	399353	395156	396943
6	6	393831.25	1	"[1, 2]"	1390.5	6	1	394312	394741	393020	393252
6	7	616697.0	1	"[3, 4]"	1116.0	11	1	615577	616701	617177	617333
6	7	559437.0	1	"[1, 2]"	3042.0	15	1	560334	561582	557737	558095
6	7	293708.0	0	"[3, 4]"	0	0	0	292974	294442	292974	294442
6	7	31095.75	3	"[1, 3]"	35582.5	7	1	17137	80637	9495	17114
6	7	567245.5	1	"[2, 4]"	2988.0	8	1	565597	565906	568021	569458
6	7	603540.5	1	"[2, 3]"	3460.0	61	1	605251	605290	601560	602061
6	8	604277.5	0	"[3, 4]"	0	0	0	603274	605281	603274	605281
6	8	158813.0	0	"[3, 4]"	0	0	0	141068	176558	141068	176558
6	8	419839.0	0	"[1, 2]"	0	0	0	393297	446381	393297	446381
6	8	314160.5	0	"[1, 2]"	0	0	0	277526	350795	277526	350795
6	8	378169.0	0	"[1, 2]"	0	0	0	363041	393297	363041	393297
6	8	731307.5	0	"[1, 2]"	0	0	0	705060	757555	705060	757555
6	8	236265.0	0	"[3, 4]"	0	0	0	195004	277526	195004	277526
6	9	221189.0	0	"[1, 2]"	0	0	0	198652	243726	198652	243726
6	10	254362.25	1	"[1, 2]"	2562.5	10	1	252052	254110	255268	256019
6	10	967122.25	1	"[2, 4]"	2709.5	4	1	965458	966077	967946	969008
6	10	440054.25	1	"[1, 3]"	31550.5	9	1	426024	485635	423851	424707
6	10	5697.5	5	"[4, 3]"	0	0	0	5348	6047	5348	6047
6	10	5697.5	5	"[2, 1]"	0	0	0	5348	6047	5348	6047
6	10	337930.0	0	"[2, 4]"	0	0	0	329186	346674	329186	346674
6	10	739102.5	0	"[1, 2]"	0	0	0	738341	739864	738341	739864
6	10	139726.5	0	"[1, 4]"	0	0	0	113531	165922	113531	165922
6	10	913229.5	0	"[1, 2]"	0	0	0	863018	963441	863018	963441
6	10	69716.0	0	"[2, 3]"	0	0	0	67745	71687	67745	71687
6	11	310470.0	0	"[2, 3]"	0	0	0	309057	311883	309057	311883
6	11	212096.5	0	"[2, 3]"	0	0	0	191636	232557	191636	232557
6	11	111969.5	0	"[1, 4]"	0	0	0	72792	151147	72792	151147
6	11	511636.5	2	"[1, 4]"	2653.0	0	0	511039	512234	511039	512234
6	12	212529.5	0	"[2, 3]"	0	0	0	185631	239428	185631	239428
6	12	69480.0	3	"[2, 3]"	88445.0	1	1	41774	185631	8741	41774
6	13	567757.5	0	"[3, 4]"	0	0	0	563292	572223	563292	572223
6	13	273645.5	0	"[1, 4]"	0	0	0	273195	274096	273195	274096
6	13	739422.5	1	"[3, 4]"	2642.0	11	1	740241	741246	737798	738405
6	13	72399.5	0	"[1, 2]"	0	0	0	68645	76154	68645	76154
6	13	832960.0	4	"[3, 4]"	3255.0	2	0	829713	832952	835472	835556
6	13	640858.25	1	"[3, 4]"	790.5	2	1	640001	640925	641110	641397
6	13	303313.0	0	"[1, 3]"	0	0	0	286201	320425	286201	320425
6	14	102349.5	1	"[2, 4]"	3342.0	7	1	103419	104622	100567	100790
6	14	331763.5	0	"[2, 4]"	0	0	0	331325	332202	331325	332202
6	14	421873.5	0	"[1, 4]"	0	0	0	367717	476030	367717	476030
6	14	673638.5	5	"[1, 2]"	0	0	0	644305	702972	644305	702972
6	14	673638.5	5	"[3, 4]"	0	0	0	644305	702972	644305	702972
6	15	423047.0	0	"[2, 4]"	0	0	0	420739	425355	420739	425355
6	15	21055.25	3	"[3, 4]"	40524.5	1	1	989	81646	597	989
6	15	381998.5	1	"[1, 2]"	2624.0	7	1	380034	381339	382973	383648
6	15	603479.5	0	"[1, 4]"	0	0	0	576850	630109	576850	630109
6	15	142430.0	5	"[3, 2]"	0	0	0	81646	203214	81646	203214
6	15	142430.0	5	"[1, 4]"	0	0	0	81646	203214	81646	203214
6	15	506532.5	0	"[2, 3]"	0	0	0	506228	506837	506228	506837
6	16	436172.5	1	"[2, 4]"	3235.0	20	1	434370	434740	437461	438119
6	16	449856.0	0	"[1, 4]"	0	0	0	441373	458339	441373	458339
6	16	309055.0	0	"[1, 2]"	0	0	0	308041	310069	308041	310069
6	16	234642.0	0	"[2, 4]"	0	0	0	234213	235071	234213	235071
6	16	242823.5	0	"[3, 4]"	0	0	0	235555	250092	235555	250092
6	16	602429.0	0	"[3, 4]"	0	0	0	599677	605181	599677	605181
6	16	699318.5	0	"[3, 4]"	0	0	0	683899	714738	683899	714738
7	1	160823.5	1	"[2, 4]"	913.0	9	1	161269	161291	160075	160659
7	2	1217571.5	0	"[2, 3]"	0	0	0	1216228	1218915	1216228	1218915
7	2	887278.0	0	"[1, 2]"	0	0	0	849131	925425	849131	925425
7	2	1268357.0	0	"[1, 4]"	0	0	0	1267837	1268877	1267837	1268877
7	2	1034339.5	2	"[3, 4]"	3670.5	0	0	1031490	1037189	1031490	1037189
7	2	140681.5	1	"[2, 3]"	14764.0	5	1	134433	161694	132309	134290
7	2	438919.5	0	"[1, 4]"	0	0	0	420123	457716	420123	457716
7	3	124119.5	0	"[2, 4]"	0	0	0	122625	125614	122625	125614
7	3	274974.75	8	"[2, 3]"	3029.5	4	1	273200	273720	275401	277578
7	3	214088.5	0	"[3, 4]"	0	0	0	208529	219648	208529	219648
7	4	148606.0	0	"[1, 2]"	0	0	0	148329	148883	148329	148883
7	4	341112.75	1	"[2, 4]"	3396.5	73	1	342712	342910	339399	339430
7	4	832517.5	0	"[2, 3]"	0	0	0	829736	835299	829736	835299
7	4	669792.5	0	"[2, 4]"	0	0	0	645497	694088	645497	694088
7	4	582923.0	3	"[1, 3]"	36435.0	1	1	593790	608491	535621	593790
7	5	283640.75	1	"[2, 3]"	483.5	2	1	283520	284245	283285	283513
7	5	52093.0	0	"[2, 3]"	0	0	0	43675	60511	43675	60511
7	5	317610.0	0	"[3, 4]"	0	0	0	310053	325167	310053	325167
7	5	309679.5	0	"[1, 2]"	0	0	0	309306	310053	309306	310053
7	5	431503.5	0	"[2, 3]"	0	0	0	391932	471075	391932	471075
7	5	478625.5	0	"[1, 3]"	0	0	0	477111	480140	477111	480140
7	6	345055.0	0	"[3, 4]"	0	0	0	315648	374462	315648	374462
7	6	236107.5	1	"[1, 2]"	451.0	1	1	236000	236666	235764	236000
7	6	19607.0	1	"[1, 2]"	1998.0	11	1	20486	20726	18476	18740
7	6	209428.75	1	"[2, 3]"	800.5	1	1	209775	209883	208282	209775
7	6	449007.25	1	"[1, 4]"	8914.5	11	1	437677	451423	453290	453639
7	6	58411.5	0	"[2, 3]"	0	0	0	46524	70299	46524	70299
7	6	490784.0	0	"[2, 3]"	0	0	0	490415	491153	490415	491153
7	7	350585.0	0	"[2, 3]"	0	0	0	348865	352305	348865	352305
7	7	544113.25	1	"[1, 3]"	2094.5	5	1	542524	543608	545132	545189
7	7	476038.5	0	"[2, 3]"	0	0	0	474855	477222	474855	477222
7	7	118748.0	1	"[1, 3]"	1188.0	1	1	117206	119102	119102	119582
7	7	231713.0	0	"[1, 4]"	0	0	0	211233	252193	211233	252193
7	7	464426.0	1	"[1, 4]"	2259.0	1	1	464266	466845	462327	464266
7	7	600459.25	1	"[1, 2]"	1845.5	18	1	601206	601558	599333	599740
7	8	731307.5	0	"[3, 4]"	0	0	0	705060	757555	705060	757555
7	8	534280.5	0	"[1, 2]"	0	0	0	502098	566463	502098	566463
7	8	575508.25	1	"[2, 4]"	1001.5	1	1	574724	575291	575291	576727
7	8	68378.0	6	"[4, 2]"	0.0	0	0	41556	95200	41556	95200
7	8	81800.5	6	"[3, 1]"	26845.0	1	1	95200	95246	41556	95200
7	8	619246.5	1	"[1, 4]"	356.0	1	1	618849	619288	619288	619561
7	8	236265.0	0	"[2, 4]"	0	0	0	195004	277526	195004	277526
7	8	378169.0	0	"[1, 2]"	0	0	0	363041	393297	363041	393297
7	9	185237.5	0	"[2, 4]"	0	0	0	171952	198523	171952	198523
7	9	75863.5	0	"[2, 4]"	0	0	0	47455	104272	47455	104272
7	9	221189.0	0	"[2, 4]"	0	0	0	198652	243726	198652	243726
7	9	45542.0	0	"[2, 4]"	0	0	0	44076	47008	44076	47008
7	10	337930.0	0	"[2, 4]"	0	0	0	329186	346674	329186	346674
7	10	378943.5	0	"[1, 2]"	0	0	0	378571	379316	378571	379316
7	10	969575.75	1	"[3, 4]"	2197.5	15	1	970565	970784	967946	969008
7	10	5697.5	0	"[2, 3]"	0	0	0	5348	6047	5348	6047
7	10	753871.0	0	"[1, 2]"	0	0	0	743056	764686	743056	764686
7	11	212096.5	0	"[2, 3]"	0	0	0	191636	232557	191636	232557
7	11	448068.5	0	"[2, 3]"	0	0	0	447332	448805	447332	448805
7	11	582447.0	1	"[3, 4]"	684.0	4	1	582021	582189	582327	583251
7	11	174679.0	0	"[1, 4]"	0	0	0	157722	191636	157722	191636
7	12	212529.5	0	"[2, 4]"	0	0	0	185631	239428	185631	239428
7	12	69480.0	3	"[2, 4]"	88445.0	1	1	8741	41774	41774	185631
7	12	267878.0	0	"[2, 4]"	0	0	0	256691	279065	256691	279065
7	13	163314.5	0	"[1, 3]"	0	0	0	163040	163589	163040	163589
7	13	118906.5	0	"[3, 4]"	0	0	0	77819	159994	77819	159994
7	13	888277.0	1	"[1, 4]"	2161.0	7	1	887018	887375	888518	890197
7	13	677368.75	1	"[2, 4]"	2135.5	2	1	678319	678554	675576	677026
7	13	739772.75	1	"[1, 3]"	4674.5	17	1	737073	737798	741804	742416
7	13	64100.25	1	"[3, 4]"	16598.5	1	1	42957	68645	68645	76154
7	14	673638.5	0	"[2, 3]"	0	0	0	644305	702972	644305	702972
7	14	505330.5	5	"[1, 4]"	0	0	0	476030	534631	476030	534631
7	14	505330.5	5	"[2, 3]"	0	0	0	476030	534631	476030	534631
7	14	296717.0	1	"[1, 2]"	1214.0	1	1	296910	297738	295310	296910
7	14	182714.0	0	"[1, 2]"	0	0	0	182572	182856	182572	182856
7	14	353061.5	0	"[2, 4]"	0	0	0	351289	354834	351289	354834
7	14	122140.0	0	"[3, 4]"	0	0	0	109093	135187	109093	135187
7	15	255245.25	3	"[2, 4]"	5226.5	18	1	252313	252951	257284	258433
7	15	401163.25	1	"[2, 3]"	3154.5	17	1	399298	399874	402569	402912
7	15	142430.0	0	"[3, 4]"	0	0	0	81646	203214	81646	203214
7	15	21055.25	3	"[3, 4]"	40524.5	1	1	597	989	989	81646
7	15	645989.5	0	"[1, 2]"	0	0	0	630109	661870	630109	661870
7	16	27907.0	0	"[2, 3]"	0	0	0	23830	31984	23830	31984
7	16	141557.75	1	"[2, 4]"	1538.5	3	1	140375	141202	141843	142811
7	16	281429.5	0	"[1, 3]"	0	0	0	280543	282316	280543	282316
7	16	840347.0	0	"[2, 3]"	0	0	0	830875	849819	830875	849819
8	1	64799.5	1	"[1, 4]"	1823.0	2	1	63734	64042	65090	66332
8	1	152453.0	1	"[1, 4]"	13876.0	1	1	131883	159147	159147	159635
8	2	292032.75	1	"[2, 4]"	2142.5	1	1	290528	291395	291395	294813
8	2	1164905.0	0	"[2, 4]"	0	0	0	1164632	1165178	1164632	1165178
8	2	541172.0	0	"[3, 4]"	0	0	0	486175	596169	486175	596169
8	2	115298.0	1	"[1, 4]"	9248.0	1	1	118552	121292	102796	118552
8	2	1267082.5	0	"[2, 4]"	0	0	0	1265288	1268877	1265288	1268877
8	2	39106.0	0	"[1, 3]"	0	0	0	34847	43365	34847	43365
8	2	926754.5	0	"[1, 4]"	0	0	0	849131	1004378	849131	1004378
8	2	1006176.0	0	"[2, 3]"	0	0	0	1005924	1006428	1005924	1006428
8	2	404631.0	0	"[1, 3]"	0	0	0	389139	420123	389139	420123
8	2	269002.0	0	"[3, 4]"	0	0	0	252894	285110	252894	285110
8	2	846644.0	1	"[1, 3]"	3376.0	24	1	844923	844989	848278	848386
8	2	711233.5	1	"[3, 4]"	750.0	9	1	711415	711802	710845	710872
8	3	89708.5	1	"[1, 4]"	2505.0	2	1	87868	89044	90294	91628
8	3	195099.0	0	"[2, 4]"	0	0	0	181669	208529	181669	208529
8	3	278972.0	1	"[1, 2]"	1254.0	5	1	279267	279931	277998	278692
8	4	915255.25	1	"[3, 4]"	1369.5	3	1	913889	915252	915706	916174
8	4	356376.5	0	"[2, 4]"	0	0	0	355491	357262	355491	357262
8	4	754106.0	0	"[1, 2]"	0	0	0	753111	755101	753111	755101
8	4	832517.5	0	"[1, 4]"	0	0	0	829736	835299	829736	835299
8	4	876938.5	0	"[1, 3]"	0	0	0	867581	886296	867581	886296
8	4	160196.75	1	"[1, 2]"	2085.5	1	1	158851	159457	159457	163022
8	4	669792.5	0	"[1, 2]"	0	0	0	645497	694088	645497	694088
8	4	417695.0	0	"[2, 3]"	0	0	0	417048	418342	417048	418342
8	4	81836.25	1	"[3, 4]"	1180.5	1	1	81922	82931	80570	81922
8	5	228180.0	0	"[1, 2]"	0	0	0	211647	244713	211647	244713
8	5	96720.5	1	"[3, 4]"	4593.0	22	1	94064	94784	96833	101201
8	5	375453.0	1	"[2, 4]"	2519.0	7	1	372766	375621	376642	376783
8	5	490674.75	1	"[1, 2]"	1648.5	8	1	491343	491655	489242	490459
8	5	431503.5	0	"[1, 4]"	0	0	0	391932	471075	391932	471075
8	5	258685.5	0	"[1, 2]"	0	0	0	244713	272658	244713	272658
8	5	160048.0	1	"[3, 4]"	18825.0	1	1	132672	168599	168599	170322
8	6	19797.5	0	"[2, 3]"	0	0	0	19442	20153	19442	20153
8	6	130357.5	0	"[3, 4]"	0	0	0	128478	132237	128478	132237
8	6	306382.5	0	"[2, 4]"	0	0	0	298055	314710	298055	314710
8	6	487365.5	0	"[2, 4]"	0	0	0	486494	488237	486494	488237
8	7	769954.0	0	"[2, 4]"	0	0	0	738996	800912	738996	800912
8	7	188204.0	0	"[1, 3]"	0	0	0	165490	210918	165490	210918
8	7	648826.25	1	"[1, 3]"	4906.5	34	1	646184	646562	651264	651295
8	7	392614.5	0	"[2, 3]"	0	0	0	391839	393390	391839	393390
8	7	31095.75	3	"[1, 3]"	35582.5	7	1	9495	17114	17137	80637
8	7	551154.25	1	"[1, 4]"	1417.5	2	1	551827	551899	550134	550757
8	8	677197.5	0	"[1, 2]"	0	0	0	649335	705060	649335	705060
8	8	67613.0	5	"[3, 2]"	0	0	0	40026	95200	40026	95200
8	8	67613.0	5	"[1, 4]"	0	0	0	40026	95200	40026	95200
8	8	773730.75	1	"[2, 4]"	1734.5	4	1	772291	773436	774288	774908
8	8	534280.5	0	"[1, 2]"	0	0	0	502098	566463	502098	566463
8	8	158613.5	2	"[2, 3]"	40605.0	0	0	140669	176558	140669	176558
8	8	236265.0	0	"[2, 4]"	0	0	0	195004	277526	195004	277526
8	9	143529.75	1	"[1, 2]"	299.5	1	1	143282	143478	143478	143881
8	9	61485.0	1	"[1, 2]"	28733.0	3	1	47009	47228	47431	104272
8	10	139308.0	0	"[1, 4]"	0	0	0	113531	165085	113531	165085
8	10	574915.25	1	"[1, 2]"	181.5	1	1	574978	575034	574671	574978
8	10	973465.5	1	"[3, 4]"	1412.0	5	1	973961	974382	972547	972972
8	10	203395.5	1	"[2, 3]"	396.0	2	1	203334	203853	203064	203331
8	10	397996.75	1	"[2, 4]"	5204.5	16	1	400278	400920	394665	396124
8	10	40834.25	1	"[1, 3]"	2156.5	5	1	41802	42023	39460	40052
8	10	455829.5	0	"[1, 2]"	0	0	0	426024	485635	426024	485635
8	11	564406.5	0	"[1, 3]"	0	0	0	564013	564800	564013	564800
8	11	30804.25	1	"[1, 2]"	1516.5	6	1	31035	32090	29925	30167
8	11	266088.25	1	"[1, 4]"	1100.5	8	1	265415	265661	266276	267001
8	11	478360.0	0	"[2, 3]"	0	0	0	448805	507915	448805	507915
8	11	174679.0	0	"[2, 4]"	0	0	0	157722	191636	157722	191636
8	12	68510.5	3	"[1, 4]"	90384.0	1	1	4863	41774	41774	185631
8	12	212529.5	0	"[1, 4]"	0	0	0	185631	239428	185631	239428
8	12	322171.5	0	"[1, 2]"	0	0	0	301138	343205	301138	343205
8	12	267878.0	2	"[1, 4]"	11989.0	0	0	256691	279065	256691	279065
8	12	434559.5	1	"[2, 4]"	1042.0	22	1	433975	434102	434861	435300
8	13	823656.5	1	"[3, 4]"	1903.0	1	1	823056	826160	822354	823056
8	13	727145.0	1	"[1, 2]"	715.0	1	1	726543	727032	727032	727973
8	13	464125.5	1	"[2, 4]"	4414.0	59	1	466171	466494	461812	462025
8	13	525595.25	1	"[1, 2]"	790.5	2	1	525863	526118	525029	525371
8	13	118906.5	5	"[4, 3]"	0	0	0	77819	159994	77819	159994
8	13	118906.5	5	"[2, 1]"	0	0	0	77819	159994	77819	159994
8	13	772480.75	1	"[1, 2]"	465.5	2	1	771975	772521	772641	772786
8	13	884021.75	1	"[2, 4]"	1215.5	1	1	883727	885532	883101	883727
8	13	55801.0	0	"[2, 3]"	0	0	0	42957	68645	42957	68645
8	13	481890.25	1	"[2, 4]"	944.5	15	1	482345	482380	480999	481837
8	13	423524.0	1	"[3, 4]"	573.0	9	1	422921	423554	423800	423821
8	14	520580.25	1	"[1, 2]"	30499.5	5	1	535550	536110	476030	534631
8	14	37707.5	0	"[2, 3]"	0	0	0	32256	43159	32256	43159
8	14	339313.0	1	"[1, 2]"	1170.0	3	1	338302	339154	339410	340386
8	14	296749.0	1	"[1, 4]"	1278.0	1	1	296910	297866	295310	296910
8	14	724948.0	0	"[2, 3]"	0	0	0	724409	725487	724409	725487
8	14	421873.5	5	"[2, 4]"	0	0	0	367717	476030	367717	476030
8	14	421873.5	5	"[3, 1]"	0	0	0	367717	476030	367717	476030
8	14	122140.0	0	"[2, 3]"	0	0	0	109093	135187	109093	135187
8	15	702459.75	1	"[1, 3]"	1079.5	4	1	702749	703250	701894	701946
8	15	603376.0	0	"[2, 4]"	0	0	0	576643	630109	576643	630109
8	15	546326.0	0	"[1, 2]"	0	0	0	545531	547121	545531	547121
8	15	383010.0	1	"[2, 3]"	601.0	1	1	382446	382973	382973	383648
8	15	21055.25	3	"[2, 4]"	40524.5	1	1	989	81646	597	989
8	15	142430.0	0	"[1, 2]"	0	0	0	81646	203214	81646	203214
8	15	400697.75	1	"[1, 4]"	3333.5	14	1	398188	399874	402314	402415
8	16	242823.5	0	"[1, 4]"	0	0	0	235555	250092	235555	250092
8	16	84186.5	0	"[1, 3]"	0	0	0	83592	84781	83592	84781
8	16	94031.0	0	"[1, 2]"	0	0	0	92638	95424	92638	95424
8	16	739619.75	1	"[1, 4]"	398.5	2	1	739640	739998	739287	739554
8	16	449856.0	0	"[1, 2]"	0	0	0	441373	458339	441373	458339
8	16	27940.0	0	"[1, 2]"	0	0	0	23896	31984	23896	31984
8	16	615858.5	1	"[3, 4]"	1908.0	2	1	615816	617809	614270	615539
8	16	356113.75	1	"[3, 4]"	17886.5	4	1	346697	347644	349530	380584
8	16	234642.0	0	"[1, 4]"	0	0	0	234213	235071	234213	235071
8	16	670032.5	2	"[1, 2]"	29351.5	0	0	656166	683899	656166	683899
8	16	55504.5	0	"[2, 3]"	0	0	0	54130	56879	54130	56879
9	1	152568.0	1	"[2, 4]"	13646.0	1	1	132343	159147	159147	159635
9	2	110674.0	0	"[2, 3]"	0	0	0	102796	118552	102796	118552
9	2	473318.0	0	"[1, 4]"	0	0	0	469737	476899	469737	476899
9	2	200934.0	0	"[2, 4]"	0	0	0	195269	206599	195269	206599
9	2	1278923.75	1	"[2, 4]"	1406.5	30	1	1279596	1279658	1278095	1278346
9	2	887278.0	0	"[1, 3]"	0	0	0	849131	925425	849131	925425
9	2	1268357.0	0	"[2, 4]"	0	0	0	1267837	1268877	1267837	1268877
9	2	68797.75	1	"[1, 4]"	3740.5	11	1	66837	67018	70491	70845
9	2	1221412.5	0	"[2, 4]"	0	0	0	1219709	1223116	1219709	1223116
9	2	269002.0	0	"[1, 2]"	0	0	0	252894	285110	252894	285110
9	3	262783.5	0	"[2, 4]"	0	0	0	262504	263063	262504	263063
9	3	120568.25	1	"[1, 2]"	1373.5	4	1	119080	120683	120911	121599
9	3	214088.5	0	"[1, 4]"	0	0	0	208529	219648	208529	219648
9	4	278350.0	1	"[1, 2]"	3664.0	11	1	276352	276684	280020	280344
9	4	941275.5	0	"[3, 4]"	0	0	0	937826	944725	937826	944725
9	4	834682.75	1	"[1, 4]"	4330.5	6	1	835862	837834	829736	835299
9	4	894699.75	1	"[3, 4]"	2348.5	7	1	895593	896155	893046	894005
9	4	726663.5	0	"[1, 4]"	0	0	0	712918	740409	712918	740409
9	4	582923.0	3	"[3, 4]"	36435.0	1	1	535621	593790	593790	608491
9	4	47000.5	0	"[1, 3]"	0	0	0	40719	53282	40719	53282
9	4	133714.0	0	"[1, 2]"	0	0	0	132816	134612	132816	134612
9	5	52093.0	0	"[1, 2]"	0	0	0	43675	60511	43675	60511
9	5	431503.5	0	"[1, 2]"	0	0	0	391932	471075	391932	471075
9	5	274616.5	0	"[3, 4]"	0	0	0	274378	274855	274378	274855
9	6	28540.5	1	"[1, 3]"	2904.0	2	1	26295	27882	29202	30783
9	6	190872.0	1	"[1, 2]"	5134.0	28	1	193243	193635	188120	188490
9	6	345055.0	0	"[1, 4]"	0	0	0	315648	374462	315648	374462
9	6	415018.0	0	"[1, 3]"	0	0	0	414301	415735	414301	415735
9	7	689165.0	0	"[1, 2]"	0	0	0	670631	707699	670631	707699
9	7	188204.0	0	"[2, 3]"	0	0	0	165490	210918	165490	210918
9	7	474687.25	1	"[2, 4]"	2702.5	1	1	474855	477222	471817	474855
9	7	567963.5	1	"[1, 2]"	804.0	1	1	568021	568710	567102	568021
9	7	465555.5	0	"[1, 3]"	0	0	0	464266	466845	464266	466845
9	7	866551.5	0	"[1, 2]"	0	0	0	865414	867689	865414	867689
9	7	352638.5	0	"[2, 4]"	0	0	0	352328	352949	352328	352949
9	8	677197.5	0	"[1, 2]"	0	0	0	649335	705060	649335	705060
9	8	158813.0	0	"[3, 4]"	0	0	0	141068	176558	141068	176558
9	8	419839.0	0	"[3, 4]"	0	0	0	393297	446381	393297	446381
9	8	534280.5	0	"[3, 4]"	0	0	0	502098	566463	502098	566463
9	8	378169.0	0	"[1, 4]"	0	0	0	363041	393297	363041	393297
9	8	731307.5	0	"[3, 4]"	0	0	0	705060	757555	705060	757555
9	8	236265.0	0	"[1, 4]"	0	0	0	195004	277526	195004	277526
9	9	30797.25	3	"[1, 2]"	3936.5	13	1	31770	33761	28639	29019
9	9	221189.0	0	"[1, 3]"	0	0	0	198652	243726	198652	243726
9	9	118378.0	0	"[2, 4]"	0	0	0	104272	132484	104272	132484
9	9	371124.0	1	"[1, 3]"	1077.0	5	1	370106	371065	371445	371880
9	10	839052.0	0	"[1, 4]"	0	0	0	837445	840659	837445	840659
9	10	103334.0	0	"[1, 3]"	0	0	0	102993	103675	102993	103675
9	10	337930.0	5	"[2, 1]"	0	0	0	329186	346674	329186	346674
9	10	337930.0	5	"[3, 4]"	0	0	0	329186	346674	329186	346674
9	10	800791.5	0	"[1, 2]"	0	0	0	800442	801141	800442	801141
9	10	5697.5	0	"[1, 3]"	0	0	0	5348	6047	5348	6047
9	10	529907.25	1	"[3, 4]"	2490.5	8	1	530407	531898	528128	529196
9	10	677108.0	0	"[3, 4]"	0	0	0	631826	722390	631826	722390
9	11	354937.5	1	"[3, 4]"	22196.0	3	1	364921	367150	324107	363572
9	11	503934.5	1	"[2, 4]"	10098.0	1	1	507915	510052	489856	507915
9	11	111969.5	0	"[2, 3]"	0	0	0	72792	151147	72792	151147
9	11	14653.0	1	"[1, 4]"	765.0	3	1	14504	15567	14117	14424
9	12	364610.5	0	"[1, 4]"	0	0	0	343205	386016	343205	386016
9	12	212529.5	0	"[2, 3]"	0	0	0	185631	239428	185631	239428
9	12	306078.25	1	"[2, 3]"	32186.5	3	1	301138	343205	279065	300905
9	12	69480.0	3	"[2, 3]"	88445.0	1	1	8741	41774	41774	185631
9	13	847646.5	1	"[3, 4]"	3576.0	14	1	849017	849852	845708	846009
9	13	632817.25	1	"[1, 2]"	416.5	1	1	632871	633180	632347	632871
9	13	344559.5	5	"[2, 1]"	0	0	0	320425	368694	320425	368694
9	13	344559.5	5	"[3, 4]"	0	0	0	320425	368694	320425	368694
9	13	163306.5	3	"[2, 4]"	1093.0	5	1	163718	163988	162608	162912
9	14	210233.25	1	"[2, 4]"	2256.5	4	1	210909	211814	208480	209730
9	14	30023.0	2	"[2, 4]"	2159.5	0	0	27973	32073	27973	32073
9	14	103125.5	3	"[2, 4]"	1790.0	2	1	103419	104622	101832	102629
9	14	673638.5	0	"[1, 2]"	0	0	0	644305	702972	644305	702972
9	15	468094.25	1	"[1, 2]"	1713.5	3	1	468652	469250	466216	468259
9	15	382439.0	1	"[3, 4]"	3505.0	12	1	380034	381339	383720	384663
9	15	645989.5	0	"[3, 4]"	0	0	0	630109	661870	630109	661870
9	15	142430.0	0	"[2, 4]"	0	0	0	81646	203214	81646	203214
9	15	41954.5	0	"[1, 4]"	0	0	0	2263	81646	2263	81646
9	16	242823.5	0	"[2, 3]"	0	0	0	235555	250092	235555	250092
9	16	699318.5	0	"[3, 4]"	0	0	0	683899	714738	683899	714738
9	16	501121.5	0	"[1, 2]"	0	0	0	500452	501791	500452	501791
9	16	365234.0	0	"[1, 4]"	0	0	0	349884	380584	349884	380584
10	1	159391.0	0	"[1, 3]"	0	0	0	159147	159635	159147	159635
10	2	110674.0	0	"[1, 2]"	0	0	0	102796	118552	102796	118552
